time,e Jup calc,e Jup Runge-Kutta,e Jup Bulirsch-Stoer,e Sat calc,e Sat Runge-Kutta,e Sat Bulirsch-Stoer
155590,0.033174738,0.038447767,0.047096042,0.07839431,0.078976988,0.070072209
155600,0.033187987,0.03802438,0.047281372,0.078385781,0.07786076,0.067204838
155610,0.033201257,0.037577124,0.046889831,0.078377231,0.075571393,0.068767818
155620,0.033214548,0.037073947,0.047165555,0.078368662,0.073884613,0.06952547
155630,0.033227858,0.037310501,0.047468529,0.078360072,0.076903609,0.067427148
155640,0.03324119,0.038411741,0.047110831,0.078351461,0.078847778,0.068272602
155650,0.033254541,0.038743714,0.047007065,0.078342831,0.078490761,0.068874128
155660,0.033267913,0.038314347,0.047384411,0.078334179,0.078334833,0.067616419
155670,0.033281306,0.037878166,0.047086856,0.078325508,0.075504967,0.067968191
155680,0.033294718,0.037358075,0.046706987,0.078316816,0.07321349,0.068428883
155690,0.033308151,0.037567378,0.047038076,0.078308104,0.076282512,0.067713768
155700,0.033321604,0.038742574,0.046849131,0.078299372,0.077691481,0.067870402
155710,0.033335077,0.039043036,0.046411657,0.078290619,0.077707152,0.067799985
155720,0.03334857,0.038603569,0.046565528,0.078281846,0.078574367,0.06773911
155730,0.033362083,0.038174254,0.046546169,0.078273052,0.075464944,0.068165704
155740,0.033375616,0.037638847,0.04617399,0.078264238,0.072635071,0.067062467
155750,0.033389169,0.037850828,0.04611575,0.078255404,0.075487966,0.067851876
155760,0.033402742,0.03903816,0.046307435,0.078246549,0.076022008,0.068983986
155770,0.033416335,0.039326328,0.0460173,0.078237674,0.076384634,0.06666301
155780,0.033429947,0.038869946,0.045790155,0.078228778,0.078283676,0.068108218
155790,0.033443579,0.038476184,0.046196876,0.078219862,0.075234248,0.070064495
155800,0.033457231,0.037902159,0.046006956,0.078210926,0.072269224,0.066803711
155810,0.033470903,0.038112796,0.045677118,0.078201969,0.074835541,0.06849259
155820,0.033484594,0.039270659,0.04625688,0.078192992,0.07436179,0.071046306
155830,0.033498305,0.039547018,0.046219527,0.078183995,0.074954824,0.067511846
155840,0.033512035,0.03911993,0.045855646,0.078174977,0.077675218,0.06904048
155850,0.033525785,0.038748627,0.046474589,0.078165939,0.074753306,0.071780157
155860,0.033539554,0.03811611,0.046651106,0.07815688,0.071946736,0.06859992
155870,0.033553342,0.038328852,0.046295928,0.078147801,0.074112652,0.06963236
155880,0.03356715,0.039419294,0.046749698,0.078138701,0.07262598,0.072187422
155890,0.033580977,0.039690017,0.047166478,0.078129581,0.073420635,0.06959774
155900,0.033594823,0.039311757,0.046836206,0.07812044,0.076867401,0.069913103
155910,0.033608689,0.038932933,0.046994773,0.078111279,0.074216001,0.072427562
155920,0.033622573,0.038295169,0.047591571,0.078102098,0.072007086,0.070119929
155930,0.033636477,0.038473226,0.047306526,0.078092896,0.073692705,0.069799076
155940,0.033650399,0.039476356,0.04722655,0.078083674,0.071139074,0.072555866
155950,0.033664341,0.039733648,0.04782104,0.078074431,0.071970732,0.070212851
155960,0.033678302,0.039424823,0.047610936,0.078065167,0.075868449,0.06954557
155970,0.033692281,0.039058904,0.047380719,0.078055884,0.073500911,0.072102108
155980,0.033706279,0.038425855,0.047805231,0.078046579,0.072166616,0.07003541
155990,0.033720297,0.03853795,0.047683098,0.078037255,0.073511201,0.069244389
156000,0.033734332,0.03942619,0.047357802,0.07802791,0.070124584,0.070817831
156010,0.033748387,0.039663505,0.047533848,0.078018544,0.071074709,0.069414869
156020,0.03376246,0.039481661,0.047519067,0.078009158,0.075135752,0.068958941
156030,0.033776552,0.039136806,0.047153354,0.077999751,0.072954609,0.069179706
156040,0.033790663,0.038502424,0.047098268,0.077990324,0.07252744,0.068592714
156050,0.033804792,0.038532847,0.047226937,0.077980876,0.073619649,0.068910053
156060,0.033818939,0.039261391,0.046868105,0.077971408,0.069582797,0.067827082
156070,0.033833105,0.039521597,0.046635212,0.077961919,0.070547748,0.067904309
156080,0.033847289,0.039472062,0.046936462,0.07795241,0.074428339,0.069049101
156090,0.033861492,0.039176905,0.046621514,0.07794288,0.072490239,0.066953522
156100,0.033875712,0.03853655,0.046256115,0.07793333,0.073131088,0.067177254
156110,0.033889952,0.038472982,0.046694434,0.077923759,0.074242798,0.068996155
156120,0.033904209,0.039044784,0.046509328,0.077914167,0.069866135,0.066678138
156130,0.033918484,0.039342161,0.046060451,0.077904556,0.070714903,0.066618168
156140,0.033932778,0.039420154,0.046488665,0.077894923,0.074011008,0.069119575
156150,0.033947089,0.039205619,0.046601294,0.07788527,0.072148412,0.067174967
156160,0.033961419,0.038536671,0.046135485,0.077875596,0.073676572,0.06663195
156170,0.033975767,0.038417046,0.046418088,0.077865902,0.074871448,0.06987537
156180,0.033990132,0.03881719,0.046922505,0.077856188,0.070643566,0.068090948
156190,0.034004515,0.039139015,0.046497113,0.077846452,0.071458005,0.06683026
156200,0.034018917,0.039383338,0.046618063,0.077836696,0.074000851,0.070619837
156210,0.034033336,0.039247143,0.047406023,0.07782692,0.072153273,0.068746923
156220,0.034047772,0.038563243,0.047048977,0.077817123,0.0743524,0.066914073
156230,0.034062227,0.038378648,0.047022565,0.077807305,0.075610254,0.070821467
156240,0.034076699,0.038607476,0.047878537,0.077797467,0.071816889,0.068934641
156250,0.034091188,0.038958115,0.047617716,0.077787609,0.072505884,0.066911987
156260,0.034105695,0.03939318,0.047448247,0.077777729,0.073969711,0.070398697
156270,0.03412022,0.039338976,0.048174663,0.077767829,0.072093167,0.068632727
156280,0.034134762,0.038639059,0.048062646,0.077757909,0.074838796,0.066677294
156290,0.034149321,0.038369742,0.047765576,0.077747967,0.076248016,0.069260411
156300,0.034163898,0.038486966,0.048234475,0.077738006,0.073326688,0.067726592
156310,0.034178492,0.038835476,0.048306686,0.077728023,0.073973913,0.066115839
156320,0.034193104,0.039478947,0.047906451,0.07771802,0.074196854,0.067615896
156330,0.034207733,0.039465573,0.048071637,0.077707996,0.072110767,0.06646627
156340,0.034222378,0.038760863,0.048292446,0.077697952,0.075073285,0.065417478
156350,0.034237041,0.038441872,0.047835619,0.077687887,0.076439629,0.06593032
156360,0.034251721,0.038466635,0.047717392,0.077677801,0.074574177,0.065101894
156370,0.034266418,0.038798617,0.04800505,0.077667695,0.075336899,0.064815427
156380,0.034281132,0.039641302,0.047585977,0.077657568,0.074393524,0.06457651
156390,0.034295863,0.039630442,0.047251687,0.077647421,0.072159522,0.06373471
156400,0.034310611,0.03895058,0.047547857,0.077637252,0.075145813,0.064393178
156410,0.034325376,0.038586833,0.047275829,0.077627063,0.076376066,0.063724606
156420,0.034340157,0.03854369,0.046810993,0.077616854,0.075619827,0.062593455
156430,0.034354956,0.038861504,0.04708152,0.077606624,0.076624995,0.064304411
156440,0.034369771,0.039855441,0.047045255,0.077596373,0.074508934,0.063596031
156450,0.034384602,0.03987019,0.046545112,0.077586101,0.072020557,0.062003326
156460,0.034399451,0.039196381,0.046755171,0.077575809,0.074753147,0.064684019
156470,0.034414315,0.038800949,0.046996973,0.077565496,0.075803167,0.064240072
156480,0.034429197,0.03869758,0.046548009,0.077555162,0.076161459,0.062040725
156490,0.034444095,0.039011845,0.046657947,0.077544808,0.077637003,0.065272918
156500,0.034459009,0.040121991,0.047164334,0.077534433,0.074651369,0.065184076
156510,0.03447394,0.040153633,0.046826614,0.077524037,0.072013875,0.062509863
156520,0.034488887,0.039466319,0.046811699,0.07751362,0.074229913,0.065858975
156530,0.03450385,0.039068834,0.047520689,0.077503183,0.074912186,0.066111139
156540,0.034518829,0.038898928,0.047331571,0.077492725,0.076128034,0.063160307
156550,0.034533825,0.039263156,0.047186592,0.077482246,0.078068002,0.066434022
156560,0.034548837,0.040411057,0.047980233,0.077471747,0.074579166,0.066843342
156570,0.034563865,0.040448367,0.047940442,0.077461227,0.071860532,0.06375664
156580,0.034578909,0.039747916,0.047679536,0.077450686,0.073416596,0.066662551
156590,0.034593969,0.039353947,0.048390219,0.077440124,0.073725035,0.066929474
156600,0.034609046,0.039158074,0.048470725,0.077429542,0.075764951,0.063928523
156610,0.034624138,0.03957434,0.048132027,0.077418939,0.078152596,0.066261681
156620,0.034639245,0.040689728,0.048613497,0.077408315,0.074557827,0.066365965
156630,0.034654369,0.040756546,0.0487757,0.07739767,0.07176538,0.063839799
156640,0.034669509,0.040037383,0.048405216,0.077387005,0.072432385,0.065566958
156650,0.034684664,0.039640209,0.048587349,0.077376318,0.072233747,0.065585633
156660,0.034699835,0.039429622,0.048803048,0.077365611,0.074869232,0.063838923
156670,0.034715022,0.039877602,0.048441749,0.077354884,0.077513817,0.064863055
156680,0.034730224,0.040951025,0.048328849,0.077344135,0.074345854,0.064682893
156690,0.034745442,0.041040754,0.048587215,0.077333366,0.071822985,0.063784379
156700,0.034760675,0.040325596,0.048282173,0.077322575,0.071624937,0.064170492
156710,0.034775924,0.03988938,0.047936204,0.077311765,0.070854119,0.063751136
156720,0.034791188,0.039682942,0.048210059,0.077300933,0.073787056,0.06372397
156730,0.034806468,0.040148839,0.048015042,0.07729008,0.076384121,0.063908051
156740,0.034821763,0.0411577,0.047540377,0.077279207,0.073875986,0.063155614
156750,0.034837073,0.041279321,0.047754786,0.077268313,0.071841538,0.063912814
156760,0.034852399,0.040582849,0.047718938,0.077257398,0.070721078,0.064265647
156770,0.034867739,0.040078383,0.047261891,0.077246462,0.069440284,0.062856256
156780,0.034883095,0.039927558,0.04732787,0.077235505,0.072561431,0.064196234
156790,0.034898466,0.040352513,0.047504326,0.077224528,0.075032709,0.065004913
156800,0.034913852,0.041294042,0.047169336,0.077213529,0.073432446,0.062666866
156810,0.034929253,0.041444396,0.047063838,0.07720251,0.072156548,0.0646258
156820,0.03494467,0.040776381,0.047478928,0.07719147,0.070146753,0.066145163
156830,0.034960101,0.040227766,0.04728945,0.077180409,0.068240729,0.062944724
156840,0.034975546,0.040121043,0.047049924,0.077169327,0.071239501,0.065352037
156850,0.034991007,0.04046829,0.047679572,0.077158225,0.073332266,0.067478488
156860,0.035006483,0.041331752,0.047625014,0.077147101,0.072695727,0.063807311
156870,0.035021973,0.041494567,0.047309287,0.077135957,0.072486304,0.066173859
156880,0.035037478,0.040918904,0.048045577,0.077124792,0.069911398,0.068456506
156890,0.035052998,0.040340065,0.048121585,0.077113605,0.067566216,0.064752934
156900,0.035068532,0.040236609,0.04776736,0.077102398,0.07024738,0.066765819
156910,0.035084081,0.040492379,0.048426403,0.07709117,0.071789082,0.068862448
156920,0.035099644,0.041251881,0.048631614,0.077079922,0.071958476,0.065552143
156930,0.035115222,0.041469978,0.048277253,0.077068652,0.072886544,0.067040897
156940,0.035130814,0.040999976,0.048675013,0.077057361,0.069946622,0.068824142
156950,0.035146421,0.040408776,0.049022457,0.07704605,0.067231194,0.066176513
156960,0.035162042,0.04028816,0.048703574,0.077034717,0.069406095,0.067027968
156970,0.035177677,0.040444081,0.048755962,0.077023364,0.070374306,0.068557569
156980,0.035193327,0.041099946,0.049214742,0.07701199,0.071371493,0.066447444
156990,0.03520899,0.041387021,0.048953414,0.077000595,0.07346562,0.066687187
157000,0.035224668,0.04101522,0.048732996,0.076989179,0.070480172,0.068169067
157010,0.03524036,0.040437612,0.049173478,0.076977742,0.067598526,0.066370126
157020,0.035256067,0.0402789,0.048986117,0.076966284,0.069041345,0.066236156
157030,0.035271787,0.040365129,0.048648366,0.076954805,0.069248473,0.067522153
157040,0.035287521,0.040894385,0.048917133,0.076943305,0.070853534,0.066190278
157050,0.035303269,0.041269788,0.048831147,0.076931784,0.073857619,0.066059844
157060,0.035319031,0.041015063,0.048463633,0.076920242,0.071134065,0.066584718
157070,0.035334807,0.040434516,0.048503876,0.076908679,0.068439724,0.065944799
157080,0.035350597,0.040250076,0.0485424,0.076897096,0.069139585,0.066166972
157090,0.0353664,0.040261061,0.048189695,0.076885491,0.068565193,0.065451374
157100,0.035382217,0.040672092,0.048032657,0.076873865,0.070739784,0.06561612
157110,0.035398048,0.041184745,0.048221799,0.076862219,0.074328754,0.066493081
157120,0.035413893,0.041027312,0.047926543,0.076850551,0.071991546,0.064563288
157130,0.035429751,0.040448548,0.04764325,0.076838862,0.069662654,0.065434759
157140,0.035445623,0.040242818,0.047993735,0.076827153,0.069520792,0.06719607
157150,0.035461508,0.040146298,0.047793539,0.076815422,0.068141948,0.064390868
157160,0.035477406,0.04049096,0.047440738,0.076803671,0.07075042,0.065579937
157170,0.035493318,0.041149958,0.047923966,0.076791898,0.074579817,0.068027914
157180,0.035509244,0.041089046,0.047865917,0.076780104,0.072754198,0.064831261
157190,0.035525183,0.040494912,0.047482765,0.07676829,0.071199728,0.065819403
157200,0.035541135,0.040261304,0.048006118,0.076756454,0.070381244,0.068521508
157210,0.0355571,0.040075343,0.048162574,0.076744597,0.068224894,0.065652862
157220,0.035573078,0.040381888,0.047779862,0.07673272,0.070971173,0.066205635
157230,0.03558907,0.041194212,0.048185987,0.076720821,0.074558532,0.068993523
157240,0.035605075,0.04121061,0.048609395,0.076708901,0.073150178,0.066704121
157250,0.035621092,0.04058322,0.048253172,0.07669696,0.072534593,0.066718116
157260,0.035637123,0.040345147,0.0484378,0.076684998,0.071225976,0.069766531
157270,0.035653167,0.040069699,0.049079778,0.076673015,0.068518833,0.067505963
157280,0.035669224,0.040371279,0.048776167,0.076661011,0.071346484,0.066886271
157290,0.035685293,0.041325135,0.048762146,0.076648986,0.074469707,0.070157677
157300,0.035701376,0.041384026,0.049461653,0.07663694,0.073416194,0.067734156
157310,0.035717471,0.040765611,0.049223501,0.076624873,0.073740035,0.066695056
157320,0.035733579,0.040499037,0.049065082,0.076612785,0.072077441,0.069861659
157330,0.0357497,0.040133865,0.049652042,0.076600675,0.068927085,0.067542735
157340,0.035765833,0.040442711,0.049492681,0.076588545,0.071613624,0.066424371
157350,0.035781979,0.041517336,0.04922555,0.076576393,0.073937173,0.068950434
157360,0.035798138,0.041625388,0.04959481,0.076564221,0.073176332,0.067011202
157370,0.035814309,0.041022029,0.049541569,0.076552027,0.074474287,0.066003304
157380,0.035830492,0.040706581,0.049203276,0.076539812,0.072819348,0.067368757
157390,0.035846688,0.04028169,0.049315601,0.076527576,0.069621678,0.06606282
157400,0.035862897,0.040573033,0.049389198,0.076515319,0.072031011,0.065552966
157410,0.035879118,0.041770366,0.049012015,0.076503041,0.073241944,0.065620761
157420,0.035895351,0.041906844,0.048887287,0.076490742,0.072528912,0.064955123
157430,0.035911597,0.041325284,0.049100017,0.076478421,0.07461187,0.065247071
157440,0.035927854,0.040962811,0.048718369,0.07646608,0.073069411,0.064214643
157450,0.035944124,0.0404909,0.048418824,0.076453717,0.070160972,0.063979118
157460,0.035960406,0.040773983,0.048771202,0.076441333,0.072281305,0.065013071
157470,0.035976701,0.042060554,0.048447865,0.076428928,0.072329667,0.063291617
157480,0.035993007,0.042198833,0.048034263,0.076416502,0.071718094,0.063094019
157490,0.036009325,0.041655858,0.048447967,0.076404055,0.074435317,0.064828116
157500,0.036025655,0.041239755,0.048307771,0.076391587,0.073052394,0.062981827
157510,0.036041998,0.040755205,0.047832765,0.076379097,0.07064473,0.062477991
157520,0.036058352,0.041013061,0.048178221,0.076366586,0.072446055,0.065042808
157530,0.036074718,0.04233806,0.04835974,0.076354054,0.07114578,0.063370668
157540,0.036091095,0.042491586,0.047886836,0.076341501,0.070512636,0.062366388
157550,0.036107485,0.04197459,0.048098107,0.076328927,0.073627377,0.065734707
157560,0.036123886,0.041547111,0.048617661,0.076316332,0.072465118,0.064198938
157570,0.036140299,0.041051653,0.048196923,0.076303715,0.070930578,0.06258355
157580,0.036156724,0.041246568,0.048268718,0.076291077,0.072643676,0.066430521
157590,0.03617316,0.042578805,0.049020357,0.076278418,0.070026608,0.064932767
157600,0.036189608,0.042755121,0.048681555,0.076265738,0.069314256,0.062832525
157610,0.036206067,0.042275061,0.048632857,0.076253037,0.072548187,0.066767937
157620,0.036222538,0.041859451,0.049467697,0.076240314,0.0714549,0.065314703
157630,0.03623902,0.04132783,0.049244618,0.07622757,0.070838415,0.063060691
157640,0.036255513,0.041479759,0.04908232,0.076214805,0.072600167,0.066676921
157650,0.036272018,0.042758828,0.049838542,0.076202019,0.068842635,0.065297615
157660,0.036288534,0.042966877,0.049759415,0.076189211,0.068068922,0.063092079
157670,0.036305062,0.042518959,0.049484578,0.076176382,0.071270755,0.065975472
157680,0.036321601,0.04212733,0.050023073,0.076163532,0.07018328,0.064645575
157690,0.03633815,0.041574289,0.050097445,0.076150661,0.070611005,0.062699152
157700,0.036354711,0.041679337,0.049734716,0.076137769,0.07261616,0.064666135
157710,0.036371283,0.042866981,0.049992871,0.076124855,0.067953918,0.063549179
157720,0.036387867,0.043114936,0.050189979,0.07611192,0.066953043,0.06207064
157730,0.036404461,0.042679988,0.049782524,0.076098964,0.06981482,0.063190668
157740,0.036421066,0.042353388,0.049761832,0.076085986,0.068596051,0.062361785
157750,0.036437682,0.041772341,0.050021437,0.076072987,0.070017693,0.061525166
157760,0.036454309,0.041829384,0.04962613,0.076059967,0.072432401,0.061839515
157770,0.036470946,0.042895571,0.049369755,0.076046926,0.067386414,0.061028958
157780,0.036487595,0.043163608,0.04965016,0.076033863,0.066285837,0.060999072
157790,0.036504254,0.042784282,0.049344514,0.07602078,0.068681766,0.060687122
157800,0.036520924,0.042521485,0.048922765,0.076007674,0.067218912,0.059740603
157810,0.036537605,0.041916435,0.049190063,0.075994548,0.069383389,0.060732014
157820,0.036554296,0.041928275,0.04904448,0.0759814,0.072098595,0.060158664
157830,0.036570998,0.042817672,0.04853944,0.075968231,0.067114191,0.058932164
157840,0.036587711,0.043112093,0.048757756,0.075955041,0.065951089,0.060951335
157850,0.036604434,0.04283005,0.048820942,0.075941829,0.067708681,0.060414858
157860,0.036621167,0.042621093,0.048322793,0.075928596,0.065996997,0.058610187
157870,0.036637911,0.042006042,0.04847136,0.075915342,0.06878987,0.061377719
157880,0.036654665,0.041944337,0.048776512,0.075902066,0.071800722,0.061098093
157890,0.03667143,0.042676055,0.048357406,0.075888769,0.067451839,0.058756287
157900,0.036688205,0.042992071,0.048415176,0.075875451,0.066330499,0.061954857
157910,0.03670499,0.0428289,0.04895599,0.075862111,0.067212797,0.062102121
157920,0.036721785,0.042662592,0.048658363,0.07584875,0.065065229,0.059397511
157930,0.036738591,0.042036154,0.048596009,0.075835367,0.068177294,0.062758492
157940,0.036755407,0.041913819,0.049315001,0.075821964,0.071283692,0.063212256
157950,0.036772232,0.042498921,0.049166094,0.075808539,0.068025522,0.060183159
157960,0.036789068,0.042828206,0.048978432,0.075795092,0.06720495,0.063393769
157970,0.036805914,0.042824416,0.049758985,0.075781624,0.067263557,0.063889762
157980,0.03682277,0.042658209,0.049753402,0.075768135,0.064800974,0.060675424
157990,0.036839636,0.042048565,0.049463428,0.075754625,0.067969667,0.063565517
158000,0.036856511,0.041861787,0.050158643,0.075741093,0.070900704,0.064001431
158010,0.036873397,0.042293505,0.050261533,0.075727539,0.068777645,0.06089034
158020,0.036890292,0.042665275,0.049906835,0.075713965,0.068379969,0.063358634
158030,0.036907197,0.042824271,0.050403214,0.075700369,0.067597805,0.063648425
158040,0.036924112,0.042659877,0.050586536,0.075686751,0.064866987,0.060962671
158050,0.036941037,0.042075207,0.050206882,0.075673112,0.067829935,0.062818903
158060,0.036957971,0.041804324,0.050436444,0.075659452,0.070483916,0.06288073
158070,0.036974914,0.042119903,0.050680926,0.07564577,0.069639151,0.060792338
158080,0.036991868,0.042542282,0.050309936,0.075632067,0.069887379,0.061938988
158090,0.037008831,0.042859019,0.050250587,0.075618342,0.068434929,0.061814042
158100,0.037025803,0.04270659,0.050530962,0.075604596,0.065414573,0.06053477
158110,0.037042785,0.042127048,0.050216512,0.075590829,0.0678153,0.061104147
158120,0.037059776,0.041780252,0.049906308,0.07557704,0.069968425,0.060776153
158130,0.037076777,0.04199589,0.050194077,0.07556323,0.070235072,0.060416388
158140,0.037093786,0.042513865,0.049982007,0.075549398,0.071141207,0.060642775
158150,0.037110806,0.042964896,0.049509293,0.075535545,0.069349693,0.059994059
158160,0.037127834,0.042800393,0.04975737,0.07552167,0.066263672,0.060375482
158170,0.037144872,0.042220474,0.049685012,0.075507774,0.067959945,0.060503823
158180,0.037161919,0.041793174,0.049164012,0.075493857,0.06953688,0.059384203
158190,0.037178974,0.041949404,0.049314228,0.075479918,0.070722765,0.060396849
158200,0.037196039,0.042595504,0.049423546,0.075465957,0.072165575,0.060807661
158210,0.037213114,0.043121309,0.048972754,0.075451975,0.070284434,0.059009114
158220,0.037230197,0.042969517,0.04897048,0.075437972,0.067181971,0.060704063
158230,0.037247289,0.042368626,0.049296368,0.075423947,0.067917186,0.061713634
158240,0.03726439,0.041868927,0.048980656,0.075409901,0.068879119,0.059110714
158250,0.037281499,0.042005517,0.048811715,0.075395833,0.07082996,0.061293574
158260,0.037298618,0.042747039,0.049346082,0.075381744,0.072737858,0.062890988
158270,0.037315746,0.043327245,0.049183551,0.075367633,0.071102987,0.059521888
158280,0.037332882,0.043200488,0.04888911,0.0753535,0.068289162,0.061967357
158290,0.037350027,0.042579054,0.049578764,0.075339347,0.067983571,0.06398194
158300,0.037367181,0.042027971,0.049562186,0.075325171,0.068244315,0.060237735
158310,0.037384343,0.042137789,0.049203017,0.075310974,0.070655371,0.062711972
158320,0.037401514,0.042964176,0.049939966,0.075296756,0.072730848,0.064923219
158330,0.037418693,0.043571035,0.050049261,0.075282516,0.071463963,0.061267305
158340,0.037435882,0.04345189,0.049667984,0.075268255,0.069170833,0.063420532
158350,0.037453078,0.042845355,0.050310776,0.075253972,0.067905099,0.065437018
158360,0.037470283,0.042242724,0.050536597,0.075239667,0.067497544,0.062080472
158370,0.037487496,0.042339037,0.050167434,0.075225341,0.070303601,0.06366595
158380,0.037504718,0.043231098,0.050578046,0.075210993,0.07239091,0.065273066
158390,0.037521948,0.043838569,0.050917894,0.075196624,0.071571536,0.06248517
158400,0.037539187,0.043722728,0.050587799,0.075182233,0.069977831,0.063514596
158410,0.037556434,0.043134533,0.05067376,0.075167821,0.067763984,0.064829903
158420,0.037573688,0.042499877,0.051099799,0.075153387,0.066538954,0.062720514
158430,0.037590952,0.042590921,0.050828954,0.075138932,0.06955157,0.063210221
158440,0.037608223,0.043526664,0.050613317,0.075124455,0.071454353,0.064355796
158450,0.037625502,0.044118974,0.051049827,0.075109956,0.071174402,0.062673783
158460,0.03764279,0.043970973,0.050858452,0.075095436,0.07056939,0.062727016
158470,0.037660085,0.043434281,0.050474823,0.075080895,0.067712381,0.063658162
158480,0.037677388,0.04278573,0.050800056,0.075066331,0.065763675,0.062364249
158490,0.0376947,0.042861716,0.050699284,0.075051746,0.06881343,0.062281996
158500,0.037712019,0.043830288,0.050279004,0.07503714,0.070210186,0.062786569
158510,0.037729346,0.044357889,0.05040219,0.075022512,0.070276105,0.062090693
158520,0.037746681,0.044186156,0.050415062,0.075007862,0.070685836,0.062213808
158530,0.037764024,0.043729066,0.050025372,0.074993191,0.067427311,0.061869828
158540,0.037781375,0.043058187,0.049947154,0.074978498,0.064962559,0.061909627
158550,0.037798733,0.043139972,0.050101536,0.074963783,0.067937815,0.062507741
158560,0.037816099,0.044087887,0.049778734,0.074949047,0.068707034,0.060975792
158570,0.037833472,0.044548484,0.049541032,0.07493429,0.069184924,0.06173793
158580,0.037850854,0.044387853,0.049849008,0.07491951,0.070656426,0.063046922
158590,0.037868242,0.043981122,0.049613062,0.074904709,0.067247952,0.06048343
158600,0.037885639,0.043298668,0.049277804,0.074889886,0.064361085,0.061770397
158610,0.037903042,0.043383485,0.049729157,0.074875042,0.066977718,0.063857521
158620,0.037920454,0.044267158,0.049605937,0.074860176,0.066881016,0.060630082
158630,0.037937872,0.044682203,0.049230485,0.074845289,0.067749103,0.062169477
158640,0.037955298,0.044549216,0.049786177,0.074830379,0.070205155,0.064808997
158650,0.037972732,0.044195648,0.049801668,0.074815448,0.066965973,0.061333087
158660,0.037990172,0.043481609,0.049420995,0.074800496,0.064126276,0.062689897
158670,0.03800762,0.043553024,0.049980789,0.074785521,0.066312487,0.065478728
158680,0.038025076,0.044355225,0.050174325,0.074770526,0.065228959,0.062276058
158690,0.038042538,0.044725055,0.049809934,0.074755508,0.066335576,0.063196156
158700,0.038060007,0.044660949,0.050239289,0.074740469,0.06953097,0.065876815
158710,0.038077484,0.044346187,0.050642558,0.074725408,0.066541212,0.063210297
158720,0.038094968,0.043607568,0.050318334,0.074710325,0.064069613,0.063668174
158730,0.038112458,0.043666972,0.050518487,0.074695221,0.06570451,0.066299805
158740,0.038129956,0.044339616,0.051090343,0.074680095,0.063666966,0.063927108
158750,0.038147461,0.044685307,0.05081619,0.074664947,0.065048575,0.063827682
158760,0.038164972,0.044706951,0.050797091,0.074649777,0.068863639,0.066532838
158770,0.038182491,0.044420244,0.051405945,0.074634586,0.066216538,0.064142325
158780,0.038200016,0.043703289,0.051187793,0.074619373,0.064463176,0.063554641
158790,0.038217548,0.043715342,0.051019781,0.074604139,0.065513256,0.066256399
158800,0.038235087,0.044237551,0.051528738,0.074588882,0.062540056,0.063916102
158810,0.038252633,0.044562405,0.051376008,0.074573604,0.064032517,0.063180389
158820,0.038270185,0.044696384,0.051108887,0.074558305,0.068112372,0.065527981
158830,0.038287745,0.044462514,0.051430538,0.074542983,0.065777667,0.06353936
158840,0.03830531,0.043755537,0.051357365,0.07452764,0.064984832,0.06282814
158850,0.038322883,0.043700823,0.051029507,0.074512275,0.065674837,0.064315655
158860,0.038340461,0.044069623,0.051134456,0.074496888,0.062032782,0.062879401
158870,0.038358047,0.044372568,0.05116033,0.07448148,0.063618203,0.062443943
158880,0.038375639,0.044672117,0.050814076,0.07446605,0.067628979,0.062776214
158890,0.038393237,0.044487229,0.050724495,0.074450598,0.065521022,0.062087707
158900,0.038410842,0.043802962,0.050858481,0.074435124,0.065678726,0.062299696
158910,0.038428453,0.043661204,0.050524587,0.074419628,0.066106944,0.061461176
158920,0.03844607,0.043860415,0.05028293,0.074404111,0.062015482,0.061490536
158930,0.038463694,0.044172136,0.050535529,0.074388572,0.063564089,0.062476789
158940,0.038481324,0.044648743,0.050244964,0.074373011,0.067206244,0.060614049
158950,0.03849896,0.044518575,0.049901762,0.074357428,0.065363704,0.060970143
158960,0.038516602,0.043864977,0.050274567,0.074341824,0.066518487,0.062630035
158970,0.038534251,0.043620235,0.050082559,0.074326198,0.066926403,0.060189804
158980,0.038551905,0.043680793,0.049680136,0.07431055,0.062750962,0.060623391
158990,0.038569566,0.043993258,0.050119142,0.07429488,0.064118745,0.062873351
159000,0.038587233,0.044650692,0.050096596,0.074279189,0.06695002,0.060456693
159010,0.038604906,0.04457846,0.049676766,0.074263475,0.065178483,0.060732651
159020,0.038622585,0.043934689,0.050075718,0.07424774,0.067094717,0.063447975
159030,0.038640269,0.04362843,0.050302287,0.074231983,0.067605712,0.061320091
159040,0.03865796,0.043566363,0.049905146,0.074216204,0.063827404,0.061093679
159050,0.038675656,0.043868318,0.050179303,0.074200403,0.065080836,0.064249784
159060,0.038693359,0.044707504,0.050680598,0.074184581,0.066898377,0.062217098
159070,0.038711067,0.044684614,0.050321963,0.074168737,0.065195259,0.061460616
159080,0.038728781,0.044063388,0.050445424,0.074152871,0.067658999,0.06505512
159090,0.0387465,0.0437036,0.051142957,0.074136983,0.068243004,0.062937484
159100,0.038764225,0.043525709,0.050831516,0.074121073,0.065048788,0.061763949
159110,0.038781956,0.043826788,0.050816301,0.074105141,0.066143658,0.065579829
159120,0.038799693,0.044815537,0.051574738,0.074089188,0.066702259,0.063370367
159130,0.038817435,0.044859573,0.051332033,0.074073212,0.065069896,0.061863533
159140,0.038835183,0.044248628,0.05120318,0.074057215,0.067912859,0.065469538
159150,0.038852936,0.043851425,0.051876497,0.074041196,0.068613289,0.06322942
